"","ID","i011","i015","i017","i018","i019","i020","i021","i022","i023","i024","i025","i026"
"10769","010206326001",1,1,1,0,0,0,0,6,0,0,3,3
"10770","010206322001",1,1,1,2,0,0,0,6,0,0,2,3
"10771","010206314001",2,0,1,2,0,0,0,6,0,0,2,3
"10772","010206323002",1,0,1,2,0,0,0,5,0,0,3,3
"10773","010206315001",0,1,1,2,0,0,0,5,0,0,4,3
"10774","010206332002",3,1,1,2,0,0,0,5,0,0,4,3
"10775","010206331002",0,1,1,2,0,0,0,5,0,0,4,3
"10776","010206302002",0,0,1,0,0,0,0,6,0,0,4,3
"10777","010206304001",0,0,0,0,0,0,0,6,1,0,3,3
"10778","010206311002",0,0,1,0,0,0,0,6,1,0,3,3
"10779","010206317001",2,1,1,2,0,0,0,5,0,0,1,3
"10780","010206301001",2,1,1,2,0,0,0,5,0,0,4,3
"10781","010206306002",1,1,1,2,0,0,0,5,1,0,6,6
"10782","010206305002",1,0,1,2,0,0,0,6,0,0,2,3
"10783","010206335002",2,1,1,0,0,0,0,5,0,0,4,3
"10784","010206320001",5,0,0,0,0,0,0,6,0,0,6,6
"10785","010206313002",0,0,1,2,0,0,0,6,0,0,4,3
"10786","010206328001",1,1,1,2,0,0,0,5,0,0,2,3
"10787","010206309001",3,1,1,2,0,0,0,5,1,0,4,3
"10788","010206329001",1,1,1,2,0,0,0,5,0,1,2,3
"10789","010206333002",3,0,1,2,0,0,0,5,0,0,4,3
"10790","010206318001",2,0,1,0,0,0,0,6,1,0,5,3
"10791","010206225001",2,1,1,0,0,0,0,6,0,0,6,6
"10792","010206219001",3,1,1,0,0,0,0,6,0,0,4,3
"10793","010206228002",1,1,1,2,0,0,0,6,0,0,3,3
"10794","010206206002",1,1,1,2,0,0,0,6,0,0,3,3
"10795","010206214001",3,1,1,0,0,0,0,6,0,0,3,3
"10796","010206223001",2,1,1,0,0,0,0,6,0,0,3,3
"10797","010206203001",1,0,1,0,0,0,0,6,0,0,6,6
"10798","010206224001",2,1,1,2,0,0,0,6,0,0,2,3
"10799","010206213002",3,0,1,2,0,0,0,6,0,0,3,3
"10800","010206226002",1,0,1,0,0,0,0,5,0,0,4,3
"10801","010206218002",1,0,1,0,0,0,0,6,0,0,3,3
"10802","010206202001",2,1,1,0,0,0,0,6,0,0,4,3
"10803","010206229002",3,0,1,0,0,0,0,5,0,0,3,3
"10804","010206232001",2,0,1,0,0,0,0,6,0,0,3,3
"10805","010206217002",1,0,1,0,0,0,0,6,0,0,3,3
"10806","010206230001",2,1,1,0,0,0,0,6,1,0,3,3
"10807","010206205001",1,1,1,0,0,0,0,6,1,0,3,3
"10808","010206211001",0,0,1,2,0,0,0,6,0,0,2,3
"10809","010206208001",1,0,1,0,0,0,0,6,0,0,4,3
"10810","010206222001",2,1,1,0,0,0,0,6,0,0,4,4
"10811","010206212001",2,1,1,2,0,0,0,7,0,0,4,3
"10812","010206204001",5,1,1,0,0,0,0,6,0,0,4,3
"10813","010206221002",2,1,1,0,0,0,0,6,0,0,4,4
"10814","010206215001",2,0,1,2,0,0,0,5,0,0,3,3
"10815","010206227002",3,1,1,0,0,0,0,6,0,0,4,3
"10816","010206220002",3,1,1,0,0,0,0,6,0,0,3,3
"10817","010206216001",1,0,1,2,0,0,0,6,0,0,4,3
"10818","010206210001",2,0,1,0,0,0,0,6,0,0,4,3
"10819","010206207001",2,0,1,0,0,0,0,6,0,0,3,4
"10820","010206231001",1,1,1,0,0,0,0,5,0,0,4,3
"10821","010233102001",1,0,1,2,0,0,0,6,0,0,5,3
"10822","010233111001",1,0,1,0,0,0,0,6,0,0,4,3
"10823","010233121001",1,0,1,2,0,0,0,6,0,0,4,3
"10824","010233117002",1,0,1,2,0,0,0,3,0,0,5,3
"10825","010233125001",0,0,1,0,0,0,0,5,0,0,5,3
"10826","010233119002",0,0,1,2,0,0,0,6,0,0,4,3
"10827","010233126002",1,1,1,2,0,0,0,5,0,0,3,3
"10828","010233103001",1,0,1,0,0,0,0,6,1,0,1,3
"10829","010233104001",1,1,1,2,0,0,0,6,1,0,2,3
"10830","010233134002",1,1,1,0,0,0,0,5,0,0,5,3
"10831","010233109001",1,0,1,2,0,0,0,5,0,0,3,3
"10832","010233116002",2,0,1,0,0,0,0,6,0,0,4,3
"10833","010233127001",1,1,1,2,0,0,0,3,0,0,4,3
"10834","010233123002",1,1,1,2,0,0,0,6,0,0,4,3
"10835","010233122001",1,0,1,2,0,0,0,6,0,0,4,3
"10836","010233112002",1,0,1,2,0,0,0,5,0,0,5,3
"10837","010233118002",1,0,1,2,0,0,0,6,0,0,3,3
"10838","010233101001",0,1,1,2,0,0,0,5,0,0,4,3
"10839","010233131001",1,1,1,0,0,0,0,6,0,0,4,3
"10840","010233115001",2,0,1,2,0,0,0,6,0,0,3,3
"10841","010233130002",2,1,1,2,0,0,0,6,0,1,3,3
"10842","010233135001",1,0,1,2,0,0,0,5,0,0,2,3
"10843","010233136002",1,0,1,2,0,0,0,3,0,0,2,3
"10844","010233113001",1,0,1,2,0,0,0,6,0,0,3,3
"10845","010233132002",1,0,1,2,0,0,0,5,0,0,4,3
"10846","010233120001",1,0,0,2,0,0,0,5,0,0,6,6
"10847","010233124001",1,1,1,2,0,0,0,3,0,0,2,3
"10848","010233110002",1,1,1,2,0,0,0,6,0,0,3,3
"10849","010233114001",1,0,1,0,0,0,0,6,0,0,4,4
"10850","010233129001",1,0,1,2,0,0,0,5,1,0,2,3
"10851","010233128001",0,0,1,2,0,0,0,6,0,0,2,3
"10852","010233105002",1,0,0,2,0,0,0,6,0,0,2,3
"10853","010233133001",1,0,1,2,0,0,0,6,0,0,1,3
"10854","010233107001",1,1,1,2,0,0,0,6,1,0,3,3
"10855","010233106001",1,1,1,0,0,0,0,5,0,0,2,3
"10856","010233108002",1,0,1,2,0,0,0,5,0,0,2,3
"10857","010233327001",1,1,1,2,0,0,0,5,0,0,2,4
"10858","010233306002",1,0,1,0,0,0,0,5,0,0,2,3
"10859","010233323001",1,1,1,2,0,0,0,5,0,0,3,4
"10860","010233301002",0,0,1,2,0,0,0,5,0,0,5,3
"10861","010233326001",0,0,1,0,0,0,0,6,0,0,4,3
"10862","010233332001",0,1,1,2,0,0,0,5,0,0,3,2
"10863","010233325002",1,0,1,2,0,0,0,6,0,0,3,3
"10864","010233303001",1,0,1,0,0,0,0,6,0,0,5,3
"10865","010233322002",0,0,1,0,0,0,0,6,0,0,3,3
"10866","010233334001",0,1,1,0,0,0,0,6,0,0,4,3
"10867","010233317001",5,1,1,2,0,0,0,6,0,0,3,3
"10868","010233315002",0,0,1,0,0,0,0,6,0,0,4,3
"10869","010233318002",0,0,1,0,0,0,0,1,1,0,2,3
"10870","010233313001",1,0,1,0,0,0,0,5,0,0,4,3
"10871","010233321001",1,0,1,2,0,0,0,6,1,0,4,3
"10872","010233319002",1,1,1,0,0,0,0,6,0,0,4,3
"10873","010233304001",1,1,1,2,0,0,0,5,0,0,3,4
"10874","010233316001",1,1,1,2,0,0,0,5,0,0,3,3
"10875","010233328001",1,1,1,2,0,0,0,5,0,0,4,3
"10876","010233314002",1,1,1,0,0,0,0,6,0,0,4,4
"10877","010233305002",1,1,1,2,0,0,0,6,0,0,4,3
"10878","010233310001",1,0,1,0,0,0,0,6,0,0,5,3
"10879","010233311002",1,0,1,2,0,0,0,6,1,0,5,3
"10880","010233329002",1,0,1,2,0,0,0,6,0,0,4,3
"10881","010233302002",1,1,1,2,0,0,0,6,1,0,4,3
"10882","010233330002",1,0,1,2,0,0,0,5,0,0,2,4
"10883","010233331001",1,0,1,2,0,0,0,6,0,0,1,3
"10884","010233307001",1,0,1,2,0,0,0,6,0,0,2,3
"10885","010233333001",2,0,1,2,0,0,0,5,0,0,1,3
"10886","010233308001",1,0,1,2,0,0,0,5,0,0,2,3
"10887","010233336001",1,0,1,2,0,0,0,5,0,0,3,3
"10888","010233335001",1,0,1,2,0,0,0,6,0,0,3,4
"10889","010233312001",2,0,1,2,0,0,0,6,0,0,1,3
"10890","010233324001",2,0,1,2,0,0,0,5,0,0,4,5
"10891","010233320001",1,0,0,2,0,0,0,5,0,0,3,3
"10892","010233205001",0,1,0,2,0,0,0,5,0,0,4,3
"10893","010233212001",1,0,1,2,0,0,0,5,0,0,2,3
"10894","010233219002",1,0,0,0,0,0,0,5,0,0,3,3
"10895","010233218002",1,0,0,0,0,0,0,6,0,0,4,3
"10896","010233227001",1,0,1,0,0,0,0,5,0,0,4,3
"10897","010233226002",1,0,1,2,0,0,0,5,0,0,2,3
"10898","010233224001",1,1,1,0,0,0,0,5,0,0,2,3
"10899","010233215001",1,0,0,2,0,0,0,6,0,0,3,3
"10900","010233210002",0,1,0,2,0,0,0,5,0,0,2,3
"10901","010233209001",1,0,1,0,0,0,0,5,0,0,3,3
"10902","010233217001",2,0,0,0,0,0,0,5,0,0,4,2
"10903","010233211002",2,1,1,0,0,0,0,5,0,0,4,3
"10904","010233216002",1,1,0,0,0,0,0,6,1,0,4,3
"10905","010233225002",3,0,1,2,0,0,0,5,0,0,2,3
"10906","010233208001",2,0,0,0,0,0,0,5,0,0,4,3
"10907","010233213001",1,1,0,0,0,0,0,5,0,0,3,4
"10908","010233204002",1,0,1,2,0,0,0,5,0,0,1,3
"10909","010233228002",1,0,0,2,0,0,0,5,0,0,2,3
"10910","010233220001",0,0,0,2,0,0,0,5,0,0,3,3
"10911","010233201001",1,1,1,2,0,0,0,5,0,0,4,3
"10912","010233214001",2,0,1,0,0,0,0,5,0,0,2,3
"10913","010233221001",1,1,1,2,0,0,0,5,1,0,2,3
"10914","010233202001",1,0,1,2,0,0,0,5,0,0,5,3
"10915","281104329002",5,1,1,2,1,1,2,2,0,1,2,3
"10916","281104322001",5,1,0,2,1,1,2,2,1,0,3,3
"10917","281104324001",5,1,1,2,1,1,2,2,1,0,4,3
"10918","281104331001",4,1,1,2,1,1,2,2,1,1,1,3
"10919","281104302002",5,1,1,2,1,1,7,2,1,1,1,3
"10920","281104303001",5,1,1,2,1,1,1,2,1,1,6,6
"10921","281104301001",4,1,1,2,1,1,3,2,1,1,3,3
"10922","281104309001",5,1,1,2,1,1,7,2,1,1,2,3
"10923","281104307001",2,1,1,2,1,1,3,2,1,1,6,6
"10924","281104323002",2,1,1,2,1,1,2,2,1,1,1,3
"10925","281104328002",2,1,1,2,1,1,3,2,1,0,2,3
"10926","281104313001",5,1,1,2,1,1,7,2,1,1,1,3
"10927","281104317001",1,1,1,2,1,1,1,2,0,1,1,3
"10928","281104305002",5,1,1,2,1,1,7,2,1,1,2,3
"10929","281104320002",2,1,1,2,1,1,2,2,0,1,1,3
"10930","281104310001",4,1,1,2,1,1,2,2,1,1,3,3
"10931","281104326001",5,1,1,2,1,1,2,2,0,0,3,3
"10932","281104316002",5,1,1,1,1,1,7,2,0,0,6,6
"10933","281104319002",5,1,1,2,1,1,2,2,0,0,3,3
"10934","281104314002",2,1,1,2,1,1,2,2,0,1,3,3
"10935","281104327001",1,1,1,2,1,1,2,2,0,0,6,6
"10936","281104218001",1,1,1,2,1,1,7,2,0,1,2,3
"10937","281104211001",4,1,1,2,1,1,2,2,1,1,3,2
"10938","281104219001",5,1,1,2,1,1,2,2,1,1,3,3
"10939","281104212002",3,1,1,2,1,1,2,2,1,0,2,3
"10940","281104217001",5,1,1,2,1,1,2,2,1,0,3,3
"10941","281104205001",5,1,1,2,1,1,2,2,0,1,2,3
"10942","281104220001",0,1,1,2,1,1,3,2,1,1,2,3
"10943","281104213001",3,1,1,2,1,1,2,2,1,0,3,3
"10944","281104215002",5,1,1,2,1,1,3,2,1,0,3,3
"10945","281104210002",5,1,1,2,1,1,7,2,1,0,2,3
"10946","281104206002",2,1,1,2,1,1,7,2,1,1,2,3
"10947","281104203001",5,1,1,2,1,1,7,2,1,1,3,3
"10948","281104209001",3,1,1,2,1,1,2,2,1,1,2,3
"10949","281104121001",1,1,1,2,1,1,7,2,0,0,2,3
"10950","281104134002",5,1,1,0,1,1,2,2,0,1,4,2
"10951","281104114001",4,1,1,2,1,1,7,2,1,0,2,3
"10952","281104143001",4,1,1,2,1,1,3,2,1,1,2,3
"10953","281104101002",4,1,1,2,1,1,2,2,1,1,2,3
"10954","281104145002",5,1,1,2,1,1,2,2,0,1,6,6
"10955","281104138001",1,1,1,0,1,1,7,5,1,0,4,3
"10956","281104111001",5,1,1,2,1,1,3,2,1,0,3,3
"10957","281104140001",5,1,1,2,1,1,7,5,1,1,2,2
"10958","281104130001",4,1,1,2,1,1,7,2,1,1,3,3
"10959","281104137001",4,1,1,2,1,1,3,2,0,0,2,3
"10960","281104132001",1,1,1,2,1,1,3,2,1,0,3,3
"10961","281104102002",5,1,1,0,1,1,7,2,1,0,2,3
"10962","281104105001",5,1,1,2,0,1,2,2,1,0,1,3
"10963","281104118001",5,1,1,2,1,1,3,2,0,1,2,2
"10964","281104129002",5,1,1,2,1,1,2,2,1,1,1,3
"10965","281104124002",2,1,1,0,1,1,7,2,1,0,2,3
"10966","281104109001",2,1,1,2,1,1,2,2,1,0,2,3
"10967","281104125002",5,0,1,2,1,1,3,2,1,1,1,3
"10968","281104117001",2,1,1,0,1,1,7,2,1,0,3,3
"10969","281104106001",5,1,1,2,1,1,2,2,1,0,2,3
"10970","281104147002",5,1,1,2,1,1,7,2,1,1,2,3
"10971","281104112002",3,1,1,2,1,1,3,2,1,1,3,3
"10972","281104104002",3,1,1,2,1,1,7,2,1,0,2,3
"10973","281104122001",1,1,1,2,1,1,7,2,1,1,6,6
"10974","281104128002",5,1,1,2,1,1,7,2,1,0,1,3
"10975","281104142001",2,1,1,2,1,1,2,2,1,1,1,2
"10976","281104144001",5,1,1,2,1,1,7,2,1,1,2,3
"10977","281104120002",2,1,1,2,0,1,2,2,1,1,3,2
"10978","281104141002",3,1,1,2,1,1,2,2,1,1,2,3
"10979","281104115001",5,1,1,2,1,1,2,2,1,1,2,3
"10980","281104135002",2,1,1,0,1,1,3,2,1,0,3,3
"10981","281104107002",4,1,1,2,0,1,5,5,1,1,4,2
"10982","281104139002",5,1,1,2,1,1,3,2,1,0,3,3
"10983","281104133001",3,1,1,2,1,1,2,5,0,0,4,3
"10984","281104116001",5,1,1,2,1,0,3,2,1,1,3,3
"10985","281116125001",1,0,1,0,0,0,0,6,0,0,3,3
"10986","281116115002",1,0,1,0,0,0,0,6,0,0,3,3
"10987","281116116001",2,1,1,0,0,0,0,6,0,0,4,3
"10988","281116102001",1,0,1,0,0,0,0,6,0,0,4,3
"10989","281116126002",2,0,1,0,0,0,0,6,0,0,4,3
"10990","281116109001",1,0,1,0,0,0,0,6,0,0,4,4
"10991","281116101001",2,0,1,0,0,0,0,6,0,0,3,3
"10992","281116120002",1,0,0,0,0,0,0,6,0,0,5,4
"10993","281116133001",2,0,0,0,0,1,6,6,0,0,4,4
"10994","281116131002",1,0,1,2,0,0,0,5,0,0,3,3
"10995","281116112002",5,1,1,1,1,1,2,2,0,0,3,3
"10996","281116130002",1,0,0,0,0,0,0,6,0,0,5,4
"10997","281116105001",1,1,1,0,0,0,0,6,0,0,3,3
"10998","281116106002",1,0,1,0,0,0,0,6,0,0,2,3
"10999","281116114001",2,0,1,0,0,0,0,6,1,0,4,4
"11000","281116123001",1,1,1,0,0,0,0,6,1,0,2,3
"11001","281116108002",1,0,1,0,0,0,0,6,0,0,3,3
"11002","281116129001",1,0,1,0,0,0,0,6,0,0,6,6
"11003","281116122001",1,0,1,0,0,0,0,6,0,0,4,3
"11004","281116107001",2,1,1,0,0,0,0,6,1,0,4,3
"11005","281116110002",2,0,0,0,0,0,0,6,0,0,3,3
"11006","281116128001",2,0,0,2,0,0,0,6,0,0,2,3
"11007","281116103001",1,0,1,0,0,0,0,6,0,0,4,3
"11008","281116113001",2,0,1,2,0,0,0,6,0,0,3,3
"11009","281116121001",1,0,1,0,0,0,0,6,0,0,3,3
"11010","281116119002",1,0,1,0,0,0,0,6,0,0,4,3
"11011","281116134001",3,1,1,2,1,0,0,2,0,0,2,3
"11012","281116117002",1,0,1,2,0,0,0,5,0,1,3,3
"11013","281116104002",0,1,0,0,0,0,0,6,0,0,1,3
"11014","281116118002",1,1,0,0,0,0,0,6,0,0,4,3
"11015","281116124001",2,0,0,0,0,0,0,6,0,0,4,4
"11016","281116227002",2,0,1,2,1,0,0,2,0,1,6,6
"11017","281116213001",5,1,1,2,0,0,0,5,0,1,6,6
"11018","281116230001",0,0,1,2,1,0,0,2,0,0,6,6
"11019","281116202002",1,0,1,2,1,0,0,2,0,1,6,6
"11020","281116203002",0,1,1,2,1,0,0,6,0,1,3,3
"11021","281116223002",1,1,1,2,1,0,0,2,0,1,6,6
"11022","281116229002",1,0,1,2,1,0,0,2,0,0,4,3
"11023","281116216001",1,0,1,2,1,0,0,2,1,0,4,3
"11024","281116221002",1,1,1,2,1,0,0,2,0,1,1,3
"11025","281116228002",1,1,1,2,1,0,0,2,0,0,3,3
"11026","281116212002",1,1,1,2,1,0,0,2,0,1,2,3
"11027","281116211002",1,1,1,2,1,0,0,2,1,0,3,3
"11028","281116224001",1,1,1,2,1,0,0,2,1,0,4,3
"11029","281116207001",1,0,1,2,1,0,0,2,0,1,2,3
"11030","281116208001",1,0,1,2,1,0,0,2,0,0,6,6
"11031","281116226001",1,0,1,0,1,0,0,2,0,0,1,3
"11032","281116219002",1,1,1,2,1,0,0,2,0,1,2,3
"11033","281116220002",1,0,1,2,0,0,0,6,1,0,4,3
"11034","281116201002",1,0,1,2,1,0,0,2,0,0,4,3
"11035","281116206001",1,0,1,2,1,0,0,2,1,0,4,3
"11036","281116204001",0,1,1,2,1,0,0,2,0,0,3,3
"11037","281116205002",1,1,1,2,1,0,0,2,1,0,3,3
"11038","281116222001",1,1,1,2,1,0,0,2,1,1,3,3
"11039","281116210002",1,0,1,2,1,0,0,2,0,0,3,3
"11040","281116209001",1,1,1,2,1,1,2,2,1,0,1,3
"11041","281116324001",5,1,1,2,1,1,7,2,1,1,1,3
"11042","281116334001",5,1,1,2,1,1,2,2,1,1,4,3
"11043","281116313001",5,1,1,2,1,1,2,2,1,0,2,3
"11044","281116306001",5,1,1,2,1,1,7,2,1,0,2,3
"11045","281116331001",3,1,1,2,1,1,3,2,1,1,2,3
"11046","281116307001",2,1,1,2,1,1,7,2,0,0,2,3
"11047","281116315001",5,1,1,2,1,1,2,2,0,1,3,3
"11048","281116304001",5,1,1,2,1,1,2,2,0,0,4,3
"11049","281116302001",5,1,1,2,0,1,2,5,1,0,4,3
"11050","281116311002",4,1,1,2,1,1,2,2,1,1,1,3
"11051","281116325002",5,1,1,2,1,1,3,2,0,1,2,3
"11052","281116327002",5,1,1,2,1,1,2,2,0,1,4,3
"11053","281116322001",2,1,1,2,1,1,3,2,1,0,1,3
"11054","281116310002",5,1,1,2,1,1,2,2,0,1,1,3
"11055","281116303001",5,1,1,2,1,1,2,2,1,0,6,6
"11056","281116338001",5,1,1,2,1,1,3,2,1,0,2,3
"11057","281116335001",4,1,1,2,1,1,7,2,0,0,4,3
"11058","281116336001",2,1,1,2,1,1,7,2,1,1,1,3
"11059","281116330001",5,1,1,2,1,1,7,2,0,0,3,3
"11060","281116329001",5,1,1,2,1,1,2,2,0,1,1,3
"11061","281116312001",5,1,1,2,1,1,0,2,1,1,3,3
"11062","281116309001",4,1,1,2,1,1,2,2,0,0,6,6
"11063","281116319001",5,1,1,2,1,1,7,2,0,1,1,3
"11064","281116308002",5,1,1,2,1,0,0,2,0,1,2,2
"11065","281116321001",4,1,1,2,1,1,7,2,1,0,4,3
"11066","281116337001",5,1,1,2,1,1,3,2,0,1,2,3
"11067","281116332001",3,1,1,2,0,1,0,5,1,1,1,3
"11068","281116339001",5,1,1,2,1,1,2,2,1,1,3,3
"11069","281116318002",5,1,1,2,1,1,2,2,1,1,3,3
"11070","280154213001",1,0,1,2,0,0,0,5,0,0,1,3
"11071","280154218001",2,0,1,0,0,0,0,6,0,0,4,3
"11072","280154231002",2,1,1,1,0,0,0,5,1,1,4,3
"11073","280154204002",0,0,1,2,1,0,0,5,0,0,4,2
"11074","280154228002",0,0,1,2,0,0,0,5,0,0,2,3
"11075","280154229002",0,0,1,2,0,0,0,2,0,0,4,3
"11076","280154215001",2,0,1,2,0,1,2,1,0,0,1,3
"11077","280154203001",0,0,1,2,0,0,0,4,0,0,2,3
"11078","280154219002",0,1,1,1,0,0,0,5,1,0,3,3
"11079","280154210002",1,1,1,2,1,1,7,5,1,1,2,3
"11080","280154207001",0,0,1,2,0,0,0,5,0,0,2,3
"11081","280154205002",2,1,1,2,0,0,0,5,0,1,4,3
"11082","280154206001",0,0,1,2,0,1,2,2,1,1,1,3
"11083","280154220002",0,0,1,2,0,0,0,2,0,0,3,3
"11084","280154201001",1,1,1,2,0,0,0,5,1,0,6,6
"11085","280154221001",1,0,1,2,0,0,0,2,0,0,2,3
"11086","280154225001",1,1,1,2,1,0,0,5,0,1,1,3
"11087","280154223002",0,0,1,1,0,1,2,5,0,1,1,3
"11088","280154217001",0,0,1,2,1,1,2,5,0,0,4,3
"11089","280154212002",0,0,1,2,0,0,0,5,0,0,2,3
"11090","280154224001",0,0,1,2,0,0,0,5,0,0,2,3
"11091","280154214001",0,0,1,1,0,0,0,5,0,0,2,3
"11092","280154208001",1,1,1,2,0,0,0,5,1,1,1,3
"11093","280154222002",2,0,1,2,0,0,0,5,1,0,4,2
"11094","280154230002",0,0,1,2,0,0,0,5,1,0,6,6
"11095","280154227001",0,0,1,2,0,0,0,5,1,1,3,3
"11096","280154216001",0,0,1,2,0,0,0,5,0,0,3,3
"11097","280154209002",0,0,1,2,0,0,0,5,0,1,3,3
"11098","280154211002",2,0,1,2,0,0,0,5,0,0,3,3
"11099","280154115001",0,0,1,2,0,0,0,6,1,1,6,6
"11100","280154124002",2,0,1,0,0,0,0,6,1,0,4,6
"11101","280154119002",1,1,1,2,0,1,2,4,1,1,1,1
"11102","280154127003",1,0,1,2,0,0,0,6,1,0,3,3
"11103","280154118001",1,0,1,2,0,0,0,1,1,0,3,3
"11104","280154104001",0,0,1,2,0,0,0,5,1,1,2,3
"11105","280154129002",0,0,1,0,1,0,0,5,0,0,3,2
"11106","280154108002",0,0,1,2,0,0,0,6,1,0,3,3
"11107","280154103001",1,0,0,0,0,0,0,1,0,0,5,3
"11108","280154106001",2,0,1,2,0,0,0,5,1,0,3,3
"11109","280154107002",0,0,1,2,0,0,0,5,0,0,3,3
"11110","280154101001",1,1,1,2,0,0,0,5,0,0,4,3
"11111","280154113002",2,0,1,0,0,0,0,5,0,0,3,3
"11112","280154128001",0,0,1,2,1,0,0,5,0,0,3,3
"11113","280154121001",1,1,0,2,1,1,5,2,0,0,2,3
"11114","280154114002",1,0,0,0,0,0,0,6,0,0,3,3
"11115","280154111001",2,0,1,2,0,0,0,5,0,0,6,6
"11116","280154116002",1,0,0,2,0,0,0,6,0,0,3,2
"11117","280154123002",1,0,1,2,0,0,0,5,0,0,3,3
"11118","280154131001",0,0,1,2,0,1,2,5,0,0,4,3
"11119","280154109001",0,0,0,2,1,0,0,5,0,0,2,3
"11120","280154105001",0,0,1,2,0,0,0,5,0,1,4,3
"11121","280154126002",1,0,1,2,0,0,0,5,1,1,3,3
"11122","280154120001",1,0,1,0,0,0,0,5,0,0,3,3
"11123","280154112001",1,1,1,2,0,0,0,6,0,0,3,3
"11124","288251225002",1,1,1,2,0,0,0,6,1,1,4,3
"11125","288251224002",2,1,1,2,0,0,0,6,0,0,6,6
"11126","288251232002",3,1,1,0,0,0,0,6,1,0,3,3
"11127","288251211002",2,0,1,0,0,0,0,6,0,0,1,3
"11128","288251206002",2,1,1,2,0,1,0,6,0,1,2,3
"11129","288251218001",2,1,1,2,0,0,0,2,1,0,1,3
"11130","288251238002",1,1,1,2,0,0,0,5,0,1,2,3
"11131","288251216002",3,1,1,2,0,1,5,5,0,0,3,3
"11132","288251233001",1,1,1,0,0,0,0,6,0,1,1,3
"11133","288251203002",1,1,1,2,0,0,0,5,0,1,1,3
"11134","288251201001",2,1,1,0,0,0,0,6,1,0,3,3
"11135","288251205002",2,0,1,0,0,0,0,6,1,0,4,3
"11136","288251209001",1,0,1,0,0,1,2,1,0,0,4,3
"11137","288251215001",2,0,1,0,0,0,0,6,0,0,5,3
"11138","288251231001",1,1,1,2,0,0,0,6,0,0,3,3
"11139","288251239001",2,0,0,0,0,0,0,6,0,0,4,3
"11140","288251223002",1,1,1,2,0,1,2,6,0,1,4,3
"11141","288251207002",1,1,1,2,0,0,0,6,1,0,2,3
"11142","288251202001",0,0,1,0,0,0,0,1,0,0,3,3
"11143","288251221002",1,1,1,2,0,0,0,6,0,1,2,3
"11144","288251234001",2,0,1,0,0,0,0,6,0,1,4,4
"11145","288251213001",1,1,1,2,0,0,0,5,0,0,6,6
"11146","288251217001",1,1,1,0,0,1,2,1,0,0,6,6
"11147","288251210001",0,0,1,2,0,0,0,6,0,0,4,3
"11148","288251235001",1,0,1,0,0,0,0,6,0,0,4,3
"11149","288251236001",2,0,1,0,0,0,0,6,0,0,4,3
"11150","288251228001",2,0,1,2,0,0,0,6,0,0,3,3
"11151","288251226002",2,0,1,2,0,0,0,5,1,1,2,3
"11152","288251227002",3,0,1,0,0,0,0,6,0,0,3,3
"11153","288251219001",1,0,1,0,0,0,0,6,0,1,2,3
"11154","288251230002",1,1,1,2,0,0,0,6,0,0,1,3
"11155","288251208001",1,1,1,0,0,0,0,6,0,0,5,3
"11156","288251212001",1,0,1,2,0,0,0,6,0,0,2,3
"11157","288251305001",1,0,0,2,0,0,0,6,0,0,2,3
"11158","288251326001",2,0,1,2,0,0,0,6,0,0,2,3
"11159","288251332001",5,0,1,2,0,0,0,6,0,0,3,2
"11160","288251330001",1,0,1,0,0,0,0,6,0,0,3,2
"11161","288251324002",2,0,1,0,0,0,0,6,0,0,3,4
"11162","288251306001",1,0,1,0,0,0,0,6,0,0,4,3
"11163","288251327001",2,0,0,0,0,0,0,5,0,0,4,3
"11164","288251317002",2,0,0,0,0,0,0,6,0,0,5,3
"11165","288251322001",1,0,0,0,0,0,0,6,1,0,3,3
"11166","288251312001",1,1,0,0,0,0,0,6,0,0,3,3
"11167","288251303002",4,1,1,0,0,0,0,5,0,0,3,3
"11168","288251313001",1,1,1,0,0,0,0,6,0,0,4,3
"11169","288251301001",1,0,1,0,0,0,0,6,0,0,3,3
"11170","288251307001",1,0,1,0,0,0,0,6,0,0,3,3
"11171","288251333002",2,1,1,0,0,0,0,6,0,0,3,3
"11172","288251328002",0,0,1,0,0,0,0,6,0,0,5,3
"11173","288251310001",1,0,1,0,0,0,0,6,0,0,4,3
"11174","288251319002",1,0,1,0,0,0,0,6,0,0,3,3
"11175","288251331001",1,1,1,0,0,0,0,6,1,0,1,3
"11176","288251315002",1,0,1,0,0,0,0,6,0,0,3,3
"11177","288251321002",5,1,0,2,0,0,0,5,0,0,3,3
"11178","288251302001",5,0,1,0,0,0,0,6,0,0,3,3
"11179","288251320001",5,1,1,0,0,0,0,6,0,0,3,3
"11180","288251329001",1,1,1,1,0,0,0,6,0,0,3,3
"11181","288251325002",3,0,1,0,0,0,0,6,1,0,3,3
"11182","288251318002",1,1,1,0,0,0,0,6,0,0,3,3
"11183","288251311001",1,0,0,0,0,0,0,6,0,0,3,3
"11184","288251316001",1,0,1,0,0,0,0,6,0,0,3,3
"11185","288251308002",0,0,1,0,0,0,0,6,0,0,3,3
"11186","288251309002",1,0,1,0,0,0,0,6,0,0,4,3
"11187","288251103002",3,1,1,2,0,0,0,5,0,1,6,6
"11188","288251113001",5,1,1,2,0,0,0,5,0,1,1,3
"11189","288251127001",2,1,1,0,0,0,0,1,0,1,3,2
"11190","288251116001",5,1,1,2,0,0,0,2,0,1,6,6
