ID,householdID,gc004_1_,gc004_2_,gc005_1_,gc005_2_,gd001,gd002_3,ge006,ge007,ge008,ge010_6,ge010_7,ha000_w2_0,ga007s1,ga007s3,ga007s5,ga007s6
054054327002,0540543270,NA,NA,NA,NA,0,NA,200,0,30,1500,0,1,0,0,0,0
054054337001,0540543370,NA,NA,NA,NA,0,NA,300,0,0,0,0,1,0,0,0,0
054054307002,0540543070,NA,NA,NA,NA,0,NA,140,0,0,600,0,1,0,0,0,0
054054334002,0540543340,NA,NA,NA,NA,0,NA,100,0,0,6000,0,1,0,0,0,0
054054304002,0540543040,NA,NA,NA,NA,0,NA,120,150,200,200,0,1,0,0,0,0
054054315001,0540543150,NA,NA,NA,NA,0,NA,300,0,0,NA,0,1,0,0,0,0
054054343001,0540543430,NA,NA,NA,NA,0,NA,500,0,0,0,0,1,0,0,0,0
054054335001,0540543350,NA,NA,NA,NA,0,NA,NA,130,60,6000,0,1,0,0,0,0
054054336002,0540543360,NA,NA,NA,NA,0,NA,30,0,0,400,0,1,0,0,0,0
054054301002,0540543010,NA,NA,NA,NA,0,NA,100,0,0,6000,0,1,0,0,0,0
054054330001,0540543300,NA,NA,NA,NA,0,NA,150,0,0,3200,550,1,0,0,0,0
054054344001,0540543440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
054054331001,0540543310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
054054338003,0540543380,NA,NA,NA,NA,0,NA,200,0,100,1100,0,1,0,0,0,0
054054320001,0540543200,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,0,0
054054325002,0540543250,NA,NA,NA,NA,0,NA,420,0,72,NA,0,1,0,0,0,0
054054312001,0540543120,NA,NA,NA,NA,0,NA,700,0,400,400,0,1,0,0,0,0
054054342001,0540543420,NA,NA,NA,NA,0,NA,450,0,250,500,0,1,0,0,0,0
054054324001,0540543240,NA,NA,NA,NA,0,NA,NA,20,50,0,0,1,0,0,0,0
054054313001,0540543130,NA,NA,NA,NA,0,3960,50,6,0,400,0,1,0,0,0,0
054054328002,0540543280,NA,NA,NA,NA,0,NA,200,0,0,800,0,1,0,0,0,0
054054332001,0540543320,NA,NA,NA,NA,0,NA,30,50,0,1000,0,1,0,0,0,0
054054303002,0540543030,NA,NA,NA,NA,0,NA,200,0,28,500,0,1,0,0,0,0
054054228002,0540542280,1,NA,5000,NA,0,NA,350,0,0,20000,0,1,0,0,0,0
054054250002,0540542500,NA,NA,NA,NA,0,NA,130,0,0,500,0,1,0,0,0,0
054054249001,0540542490,NA,NA,NA,NA,0,NA,600,0,0,0,0,1,0,0,0,0
054054238001,0540542380,NA,NA,NA,NA,0,NA,300,0,50,2000,0,1,0,0,0,0
054054251001,0540542510,NA,NA,NA,NA,3600,NA,450,0,15,NA,0,1,0,0,0,0
054054247002,0540542470,NA,NA,NA,NA,0,NA,150,0,130,0,0,1,0,0,0,0
054054202001,0540542020,NA,NA,NA,NA,0,NA,500,0,0,10000,5000,1,0,0,0,0
054054216001,0540542160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
054054232003,0540542320,NA,NA,NA,NA,0,NA,1500,NA,NA,0,0,1,0,0,0,0
054054231001,0540542310,NA,NA,NA,NA,6000,NA,NA,0,0,11000,0,1,0,0,0,0
054054207002,0540542070,NA,NA,NA,NA,0,NA,0,0,0,600,0,5,0,0,0,0
054054245001,0540542450,NA,NA,NA,NA,0,NA,30,0,0,800,0,1,0,0,0,0
054054214002,0540542140,NA,NA,NA,NA,0,NA,100,0,70,3000,0,1,0,0,0,0
054054225002,0540542250,NA,NA,NA,NA,0,NA,200,0,0,2000,0,1,0,0,0,0
054054243002,0540542430,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
054054222001,0540542220,NA,NA,NA,NA,0,NA,100,0,0,4800,0,1,0,0,0,0
054054201002,0540542010,NA,NA,NA,NA,0,NA,100,0,25,10000,900,1,0,0,0,0
054054219001,0540542190,NA,NA,NA,NA,0,NA,200,0,0,2000,0,1,0,0,0,0
054054213002,0540542130,NA,NA,NA,NA,0,NA,3000,0,0,0,0,1,0,0,0,0
054054241001,0540542410,NA,NA,NA,NA,0,NA,550,0,12.5,5000,0,1,0,0,0,0
054054203001,0540542030,NA,NA,NA,NA,0,NA,150,0,0,300,0,1,0,0,0,0
054054210002,0540542100,NA,NA,NA,NA,0,NA,300,0,0,1000,0,1,0,0,0,0
054054230001,0540542300,NA,NA,NA,NA,0,NA,180,0,100,600,600,1,0,0,0,0
054054248002,0540542480,NA,NA,NA,NA,0,NA,400,400,300,800,0,1,0,0,0,0
054054229002,0540542290,NA,NA,NA,NA,0,NA,400,0,0,1000,0,1,0,0,0,0
054054244001,0540542440,NA,NA,NA,NA,0,NA,100,0,0,7000,0,1,0,0,0,0
054054221001,0540542210,NA,NA,NA,NA,0,NA,500,0,0,3000,0,1,0,0,0,0
054054224001,0540542240,NA,NA,NA,NA,3500,NA,350,0,100,800,0,1,0,0,0,0
054054237002,0540542370,NA,NA,NA,NA,0,NA,400,1000,240,1000,0,1,0,0,0,0
054054215002,0540542150,NA,NA,NA,NA,0,NA,10,0,0,12,0,1,0,0,0,0
054054233001,0540542330,NA,NA,NA,NA,0,NA,150,0,0,2500,0,1,0,0,0,0
054054211002,0540542110,NA,NA,NA,NA,2300,NA,NA,0,0,NA,0,1,0,0,0,0
054054239001,0540542390,NA,NA,NA,NA,0,NA,140,0,0,3500,0,1,0,0,0,0
054054209001,0540542090,NA,NA,NA,NA,0,NA,180,0,0,5000,0,1,0,0,0,0
054054227001,0540542270,NA,NA,NA,NA,0,NA,30,0,0,1400,0,1,0,0,0,0
054054252001,0540542520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
054054240001,0540542400,NA,NA,NA,NA,0,NA,70,0,30,0,0,1,0,0,1,0
054054246001,0540542460,NA,NA,NA,NA,0,NA,250,0,0,2500,0,1,0,0,0,0
054054220002,0540542200,NA,NA,NA,NA,0,NA,100,0,80,1000,0,1,0,0,0,0
054054223001,0540542230,NA,NA,NA,NA,0,NA,300,0,30,10000,0,1,0,0,0,0
054054253002,0540542530,1,NA,30000,NA,0,NA,100,2000,0,200,0,1,0,0,0,0
054054236001,0540542360,NA,NA,NA,NA,0,NA,20,0,0,0,0,1,0,0,0,0
054054212001,0540542120,NA,NA,NA,NA,0,NA,250,0,0,2400,0,1,0,0,0,0
054054218002,0540542180,NA,NA,NA,NA,0,NA,400,0,0,100,0,1,0,0,0,0
054054254002,0540542540,NA,NA,NA,NA,0,NA,105,0,0,NA,0,1,0,0,0,0
054054235001,0540542350,NA,NA,NA,NA,0,NA,500,NA,140,0,0,1,0,0,0,0
054054242002,0540542420,NA,NA,NA,NA,0,NA,0,0,0,1200,140,2,0,0,0,0
054054226002,0540542260,NA,NA,NA,NA,0,NA,280,0,0,2000,0,1,0,0,0,0
054054206002,0540542060,NA,NA,NA,NA,NA,NA,30,0,0,NA,0,1,0,0,0,0
054054204002,0540542040,NA,NA,NA,NA,0,NA,200,150,0,600,0,1,0,0,0,0
054054208001,0540542080,NA,NA,NA,NA,0,NA,300,0,0,300,0,1,0,0,0,0
054054205002,0540542050,NA,NA,NA,NA,0,NA,NA,0,5,600,0,1,0,0,0,0
054054234001,0540542340,NA,NA,NA,NA,0,NA,54,0,50,5000,0,1,0,0,0,0
054054255002,0540542550,NA,NA,NA,NA,0,NA,150,0,90,300,0,1,0,0,0,0
054054217001,0540542170,NA,NA,NA,NA,0,NA,70,0,0,80000,0,1,0,0,0,0
054054128002,0540541280,6,NA,30000,NA,0,NA,280,0,100,1000,0,1,0,0,0,0
054054126002,0540541260,6,NA,10000,NA,0,NA,150,0,110,200,0,1,0,0,0,0
054054106002,0540541060,NA,NA,NA,NA,0,NA,30,0,30,3600,0,1,0,0,0,0
054054124001,0540541240,NA,NA,NA,NA,0,NA,50,0,49,100,0,1,0,0,0,0
054054104001,0540541040,NA,NA,NA,NA,0,NA,300,0,150,300,0,1,0,0,0,0
054054129001,0540541290,NA,NA,NA,NA,0,NA,300,80,150,1500,0,1,0,0,0,0
054054117001,0540541170,NA,NA,NA,NA,0,NA,75,0,0,2000,0,1,0,0,0,0
054054105001,0540541050,NA,NA,NA,NA,0,NA,400,0,50,1000,0,1,0,0,0,0
054054116001,0540541160,NA,NA,NA,NA,0,NA,400,0,100,900,0,1,0,0,0,0
054054109002,0540541090,NA,NA,NA,NA,0,NA,300,0,100,6500,0,1,0,0,0,0
054054112002,0540541120,NA,NA,NA,NA,0,NA,150,0,0,15000,0,1,0,0,0,0
054054107001,0540541070,NA,NA,NA,NA,0,NA,500,0,0,800,0,1,0,0,0,0
054054101001,0540541010,NA,NA,NA,NA,0,NA,100,0,0,2000,0,1,0,0,0,0
054054113002,0540541130,NA,NA,NA,NA,10800,NA,350,0,50,2000,0,1,0,0,0,0
054054114002,0540541140,NA,NA,NA,NA,0,NA,50,0,30,0,0,1,0,0,0,0
054054119002,0540541190,NA,NA,NA,NA,0,NA,200,0,200,1000,0,1,0,0,0,0
054054131002,0540541310,NA,NA,NA,NA,0,NA,80,0,0,2000,600,1,0,0,0,0
054054122002,0540541220,NA,NA,NA,NA,0,NA,60,0,0,4000,0,1,0,0,0,0
054054125002,0540541250,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
054054132002,0540541320,NA,NA,NA,NA,0,NA,200,0,0,500,800,1,0,0,0,0
054054111002,0540541110,NA,NA,NA,NA,0,NA,300,0,100,4000,0,1,0,0,1,0
054054123001,0540541230,NA,NA,NA,NA,0,NA,170,0,0,7000,0,1,0,0,0,0
054054102001,0540541020,NA,NA,NA,NA,0,NA,150,0,0,1000,0,1,0,0,0,0
054054130001,0540541300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
054054121001,0540541210,NA,NA,NA,NA,0,NA,200,5,0,60,0,1,0,0,0,0
054054110002,0540541100,NA,NA,NA,NA,0,NA,300,0,500,2000,0,1,0,0,0,0
054054120002,0540541200,NA,NA,NA,NA,0,NA,60,0,65,300,0,1,0,0,0,0
054054103001,0540541030,NA,NA,NA,NA,0,NA,250,0,0,750,0,1,0,0,0,0
054054127002,0540541270,NA,NA,NA,NA,0,NA,110,0,0,0,0,1,0,0,0,0
054054115001,0540541150,NA,NA,NA,NA,0,NA,300,0,0,2000,0,1,0,0,0,0
054054108002,0540541080,NA,NA,NA,NA,0,NA,50,0,0,4000,0,1,0,0,0,0
054054118002,0540541180,NA,NA,NA,NA,0,NA,70,0,0,200,0,1,0,0,0,0
058202314002,0582023140,NA,NA,NA,NA,0,NA,200,0,20,1000,0,1,0,0,0,0
058202317001,0582023170,NA,NA,NA,NA,0,NA,500,0,30,1000,0,1,0,0,0,0
058202311002,0582023110,NA,NA,NA,NA,0,NA,200,0,0,800,0,1,0,0,0,0
058202323002,0582023230,NA,NA,NA,NA,0,NA,200,0,0,400,0,1,0,0,0,0
058202320002,0582023200,NA,NA,NA,NA,0,NA,50,0,0,15000,0,1,0,0,0,0
058202302001,0582023020,NA,NA,NA,NA,0,NA,10,0,0,NA,0,1,0,0,0,0
058202309001,0582023090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
058202319001,0582023190,NA,NA,NA,NA,0,NA,300,0,20,1000,0,1,0,0,0,0
058202315001,0582023150,NA,NA,NA,NA,0,NA,200,0,5,1000,0,1,0,0,0,0
058202327001,0582023270,NA,NA,NA,NA,0,NA,240,0,500,500,0,1,0,0,0,0
058202331002,0582023310,2,NA,10000,NA,0,NA,110,0,150,3000,0,1,0,0,0,0
058202321001,0582023210,NA,NA,NA,NA,0,NA,30,0,0,6000,0,1,0,0,0,0
058202307001,0582023070,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,1,0
058202330002,0582023300,NA,NA,NA,NA,0,NA,48,0,31,230,0,1,0,0,0,0
058202322001,0582023220,NA,NA,NA,NA,0,NA,100,0,15.6,250,0,1,0,0,0,0
058202301002,0582023010,NA,NA,NA,NA,0,NA,400,0,70,5000,0,1,0,0,0,0
058202312002,0582023120,NA,NA,NA,NA,0,NA,30,0,60,400,0,1,0,0,0,0
058202324002,0582023240,NA,NA,NA,NA,0,NA,120,0,0,1500,0,1,1,0,0,0
058202304001,0582023040,NA,NA,NA,NA,0,NA,70,0,0,25000,0,1,0,0,0,0
058202332002,0582023320,NA,NA,NA,NA,0,NA,200,0,0,500,0,1,0,0,0,0
058202305001,0582023050,NA,NA,NA,NA,0,NA,300,0,0,5000,400,1,0,0,0,0
058202308002,0582023080,NA,NA,NA,NA,0,NA,200,0,0,500,0,1,0,0,0,0
058202313002,0582023130,7,NA,7000,NA,0,NA,50,0,33,1600,0,1,0,0,0,0
058202325002,0582023250,NA,NA,NA,NA,0,NA,70,0,7.5,15000,0,1,0,0,0,0
058202306002,0582023060,NA,NA,NA,NA,0,NA,30,0,0,0,0,1,0,0,0,0
058202328002,0582023280,NA,NA,NA,NA,0,NA,NA,0,0,3000,0,1,0,0,0,0
058202310001,0582023100,NA,NA,NA,NA,0,NA,300,0,0,NA,990,1,0,0,0,0
058202316002,0582023160,NA,NA,NA,NA,0,NA,140,0,50,1500,0,1,0,0,0,0
058202333002,0582023330,NA,NA,NA,NA,0,NA,500,80,20,4000,0,1,0,0,0,0
058202303001,0582023030,NA,NA,NA,NA,0,3000,50,0,0,60,0,1,0,0,0,0
058202318001,0582023180,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,0,0
058202329001,0582023290,NA,NA,NA,NA,0,NA,0,0,0,25000,0,1,0,0,0,0
058202211002,0582022110,NA,NA,NA,NA,0,NA,60,0,6,200,400,1,0,0,0,0
058202221001,0582022210,1,NA,35000,NA,0,NA,150,0,80,7500,0,1,0,0,0,0
058202215001,0582022150,NA,NA,NA,NA,1200,NA,200,70,0,350,0,1,0,0,0,0
058202219001,0582022190,NA,NA,NA,NA,0,NA,55,23,0,225,0,1,0,0,0,0
058202216001,0582022160,NA,NA,NA,NA,1320,NA,200,0,10,3000,0,1,0,0,0,0
058202214002,0582022140,NA,NA,NA,NA,0,NA,200,0,6,2000,320,1,0,0,0,0
058202213001,0582022130,NA,NA,NA,NA,0,NA,100,0,100,1000,0,1,0,0,0,0
058202212002,0582022120,NA,NA,NA,NA,0,NA,100,0,13,1300,0,1,0,0,0,0
058202202002,0582022020,1,NA,7200,NA,0,NA,30,56,0,3000,0,1,0,0,0,0
058202209001,0582022090,NA,NA,NA,NA,550,0,300,0,0,1100,0,1,0,0,0,0
058202222002,0582022220,NA,NA,NA,NA,0,NA,200,0,20,0,0,1,0,0,0,0
058202220001,0582022200,NA,NA,NA,NA,0,NA,80,0,100,1000,0,1,0,0,0,0
058202201001,0582022010,NA,NA,NA,NA,0,NA,60,0,15,300,0,1,0,0,0,0
058202217001,0582022170,NA,NA,NA,NA,0,NA,100,30,150,1000,0,1,0,0,0,0
058202226002,0582022260,NA,NA,NA,NA,0,NA,300,0,0,10000,0,1,0,0,0,0
058202205002,0582022050,NA,NA,NA,NA,0,NA,1350,0,0,1000,0,1,0,0,0,0
058202225001,0582022250,NA,NA,NA,NA,0,NA,150,0,0,700,0,1,0,0,0,0
058202206002,0582022060,NA,NA,NA,NA,0,NA,300,0,NA,3000,0,1,0,0,0,0
058202204001,0582022040,NA,NA,NA,NA,1800,NA,560,800,40,1000,0,1,1,0,0,0
058202224002,0582022240,NA,NA,NA,NA,0,NA,200,0,NA,NA,0,1,0,0,0,0
058202203003,0582022030,NA,NA,NA,NA,0,NA,400,0,20,0,0,1,0,0,0,0
058202208001,0582022080,NA,NA,NA,NA,0,NA,25,0,50,150,0,1,0,0,0,0
058202223001,0582022230,NA,NA,NA,NA,0,NA,100,0,0,5000,0,1,0,0,0,0
058202207001,0582022070,NA,NA,NA,NA,0,NA,150,0,0,1000,0,1,0,0,0,0
058202210002,0582022100,NA,NA,NA,NA,0,NA,140,0,75,1400,0,1,0,0,0,0
058202227002,0582022270,NA,NA,NA,NA,0,NA,280,200,100,0,0,1,0,0,0,0
058202218002,0582022180,NA,NA,NA,NA,0,NA,200,0,0,2000,0,1,0,0,0,0
058202116002,0582021160,NA,NA,NA,NA,0,NA,300,0,19.5,300,0,1,0,0,0,0
058202119002,0582021190,NA,NA,NA,NA,0,NA,65,0,10,3000,0,1,0,0,0,0
058202122001,0582021220,NA,NA,NA,NA,0,NA,200,0,0,20000,0,1,0,0,0,0
058202123001,0582021230,NA,NA,NA,NA,0,NA,380,0,50,12000,0,5,0,0,0,0
058202102002,0582021020,NA,NA,NA,NA,0,NA,260,0,0,2400,0,5,0,0,0,0
058202110001,0582021100,7,NA,60000,NA,0,NA,300,0,0,0,0,1,0,0,0,0
058202120001,0582021200,NA,NA,NA,NA,0,NA,245,0,0,10000,3000,1,0,0,0,0
058202121001,0582021210,5,NA,10000,NA,0,NA,NA,0,0,1000,0,1,0,0,0,0
058202105002,0582021050,1,1,20000,20000,0,NA,400,0,200,500,0,1,0,0,0,0
058202107002,0582021070,1,NA,600,NA,0,NA,30,150,0,10000,0,1,0,0,0,0
058202127002,0582021270,NA,NA,NA,NA,NA,NA,300,0,150,0,0,1,1,0,0,0
058202117001,0582021170,NA,NA,NA,NA,0,NA,50,0,0,1000,0,5,0,0,0,0
058202131001,0582021310,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
058202106002,0582021060,NA,NA,NA,NA,0,NA,80,500,50,3000,500,1,0,0,1,0
058202114001,0582021140,NA,NA,NA,NA,0,NA,140,0,0,1000,500,5,0,0,0,0
058202111002,0582021110,NA,NA,NA,NA,0,NA,400,0,0,4000,300,1,1,0,0,0
058202126002,0582021260,NA,NA,NA,NA,0,NA,70,0,6,400,0,1,0,0,0,0
058202101001,0582021010,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
058202129001,0582021290,7,NA,0,NA,0,NA,500,0,40,0,0,1,0,0,1,0
058202109002,0582021090,6,NA,30000,NA,0,NA,300,0,200,110,0,1,0,0,0,0
058202113001,0582021130,1,NA,10000,NA,0,NA,150,0,0,0,0,1,0,0,0,0
058202115001,0582021150,7,NA,NA,NA,0,NA,300,0,0,0,0,1,0,0,0,0
058202103001,0582021030,NA,NA,NA,NA,3360,600,0,0,0,6000,0,1,0,0,0,0
058202104001,0582021040,NA,NA,NA,NA,0,NA,500,0,50,1550,0,1,0,0,0,0
058202128002,0582021280,6,NA,10000,NA,0,NA,100,0,30,200,0,1,0,0,0,0
058202130001,0582021300,2,NA,NA,NA,0,NA,NA,0,NA,NA,0,5,0,0,0,0
058202112001,0582021120,NA,NA,NA,NA,0,NA,350,0,0,200,0,5,0,0,0,0
057457203002,0574572030,NA,NA,NA,NA,0,NA,50,0,79,7000,0,1,0,0,0,0
057457210001,0574572100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
057457229002,0574572290,NA,NA,NA,NA,960,NA,35,0,0,6000,0,1,0,0,0,0
057457215001,0574572150,NA,NA,NA,NA,0,NA,125,0,50,500,0,1,0,0,0,0
057457226002,0574572260,NA,NA,NA,NA,1320,NA,160,0,35,100,0,1,0,0,0,0
057457205001,0574572050,NA,NA,NA,NA,0,NA,100,0,39,450,0,1,0,0,0,0
057457212001,0574572120,NA,NA,NA,NA,0,NA,180,0,0,8000,1000,1,0,0,0,0
057457217001,0574572170,NA,NA,NA,NA,0,NA,150,0,370,5500,0,1,0,0,0,0
057457218001,0574572180,NA,NA,NA,NA,1320,NA,30,0,0,1000,0,1,0,0,0,0
057457209001,0574572090,NA,NA,NA,NA,1200,NA,130,0,0,4000,0,1,0,0,0,0
057457224002,0574572240,NA,NA,NA,NA,0,NA,150,0,75,800,0,1,0,0,0,0
057457228002,0574572280,NA,NA,NA,NA,0,NA,50,0,135,500,0,1,0,0,0,0
057457206002,0574572060,NA,NA,NA,NA,0,NA,10,0,9,100,0,1,0,0,0,0
057457211001,0574572110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
057457208001,0574572080,NA,NA,NA,NA,0,NA,300,100,30,10000,0,1,0,0,0,0
057457204001,0574572040,NA,NA,NA,NA,1320,NA,2000,0,30,5300,0,1,0,0,0,0
057457201001,0574572010,NA,NA,NA,NA,0,NA,200,0,0,4000,0,1,0,0,0,0
057457213002,0574572130,NA,NA,NA,NA,1000,NA,0,0,50,0,0,1,0,0,0,0
057457221002,0574572210,NA,NA,NA,NA,0,NA,80,0,80,500,0,5,0,0,0,0
057457214002,0574572140,NA,NA,NA,NA,0,NA,500,0,100,500,0,1,0,0,0,0
057457220002,0574572200,NA,NA,NA,NA,0,NA,100,200,0,1000,0,1,0,0,0,0
057457222001,0574572220,NA,NA,NA,NA,0,NA,NA,0,0,4000,0,1,1,0,0,0
057457223002,0574572230,NA,NA,NA,NA,0,NA,154,0,0,NA,0,1,0,0,0,0
057457202001,0574572020,NA,NA,NA,NA,0,NA,700,0,50,0,0,1,0,0,0,0
057457125001,0574571250,NA,NA,NA,NA,0,NA,220,0,0,100,0,1,0,0,0,0
057457101002,0574571010,NA,NA,NA,NA,0,NA,75,0,60,300,0,1,0,0,0,0
057457103001,0574571030,NA,NA,NA,NA,0,NA,400,0,120,300,0,1,0,0,0,0
057457117001,0574571170,NA,NA,NA,NA,0,NA,0,0,30,3000,0,1,0,0,0,0
057457110002,0574571100,NA,NA,NA,NA,0,NA,400,0,0,0,1000,1,0,0,0,0
057457127001,0574571270,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0
057457113002,0574571130,NA,NA,NA,NA,0,NA,125,0,0,6000,0,1,0,0,0,0
057457131002,0574571310,7,NA,18000,NA,0,NA,105,0,0,0,0,1,0,0,0,0
057457124001,0574571240,NA,NA,NA,NA,0,NA,6,0,0,1000,0,1,0,0,0,0
057457126002,0574571260,NA,NA,NA,NA,0,NA,100,0,0,0,0,1,0,0,0,0
057457132001,0574571320,NA,NA,NA,NA,0,NA,100,0,0,NA,0,1,0,0,0,0
057457116001,0574571160,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,1,0,0
057457115001,0574571150,NA,NA,NA,NA,0,NA,300,0,20,3000,0,1,0,0,0,0
057457122001,0574571220,NA,NA,NA,NA,0,NA,250,0,0,0,0,1,0,0,0,0
057457130002,0574571300,NA,NA,NA,NA,0,NA,500,30,91,3500,0,1,0,0,0,0
057457123002,0574571230,NA,NA,NA,NA,0,NA,150,0,0,0,0,1,0,0,0,0
057457109002,0574571090,NA,NA,NA,NA,0,NA,100,0,0,5500,0,1,0,0,0,0
057457120002,0574571200,NA,NA,NA,NA,0,NA,200,0,75,3000,0,1,0,0,0,0
057457107002,0574571070,NA,NA,NA,NA,0,NA,100,0,70,0,0,1,0,0,0,0
057457102001,0574571020,NA,NA,NA,NA,0,NA,NA,0,0,8000,0,1,0,0,0,0
057457128001,0574571280,NA,NA,NA,NA,0,NA,100,500,800,200,60,1,0,0,0,0
057457118002,0574571180,NA,NA,NA,NA,0,NA,200,0,50,0,0,1,0,0,0,0
057457112001,0574571120,NA,NA,NA,NA,0,3000,100,0,60,100,0,1,0,0,0,0
057457105001,0574571050,NA,NA,NA,NA,0,NA,80,0,30,15000,0,1,0,0,0,0
057457119001,0574571190,NA,NA,NA,NA,0,NA,NA,0,0,100,80,1,0,0,0,0
057457129002,0574571290,NA,NA,NA,NA,0,NA,200,0,0,8000,0,1,0,0,0,0
057457111002,0574571110,NA,NA,NA,NA,1272,NA,110,0,0,4000,0,1,0,0,0,0
057457114001,0574571140,NA,NA,NA,NA,0,NA,0,0,NA,10000,0,1,0,0,0,0
057457104001,0574571040,NA,NA,NA,NA,0,NA,300,0,0,500,0,1,0,0,0,0
057457106002,0574571060,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,0,0,0,0
057457305001,0574573050,NA,NA,NA,NA,0,NA,200,0,200,2000,0,1,0,0,0,0
057457310001,0574573100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
057457303001,0574573030,NA,NA,NA,NA,0,NA,20,18,0,2500,0,1,0,0,0,0
057457312001,0574573120,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
057457330001,0574573300,NA,NA,NA,NA,0,NA,5,0,0,5000,0,1,0,0,0,0
057457327001,0574573270,NA,NA,NA,NA,0,NA,229,0,0,10000,0,1,0,0,0,0
057457342001,0574573420,NA,NA,NA,NA,0,NA,700,0,0,1000,0,1,0,0,0,0
057457313002,0574573130,NA,NA,NA,NA,0,NA,70,0,5,500,0,1,0,0,0,0
057457309001,0574573090,NA,NA,NA,NA,0,NA,100,0,0,800,0,1,0,0,0,0
057457314001,0574573140,NA,NA,NA,NA,0,NA,200,0,35,200,0,1,0,0,0,0
057457328001,0574573280,NA,NA,NA,NA,0,0,100,0,0,480,250,1,0,0,0,0
057457323001,0574573230,NA,NA,NA,NA,0,NA,40,0,0,70,0,1,0,0,0,0
057457324002,0574573240,NA,NA,NA,NA,0,NA,30,0,0,9000,0,1,0,0,0,0
057457319001,0574573190,NA,NA,NA,NA,0,NA,200,0,100,0,0,1,0,0,0,0
057457304002,0574573040,NA,NA,NA,NA,0,NA,200,0,0,2000,0,1,0,0,0,0
057457335001,0574573350,NA,NA,NA,NA,0,NA,20,0,0,350,0,1,0,0,0,0
057457318002,0574573180,NA,NA,NA,NA,0,NA,300,0,0,500,0,1,0,0,0,0
057457333001,0574573330,NA,NA,NA,NA,0,NA,10,0,0,360,0,1,0,0,0,0
057457317002,0574573170,NA,NA,NA,NA,0,NA,200,0,0,3000,0,1,1,0,0,0
057457332001,0574573320,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0
057457315001,0574573150,NA,NA,NA,NA,0,NA,NA,NA,0,1500,0,1,0,0,0,0
057457326102,0574573261,NA,NA,NA,NA,0,NA,20,0,0,50000,0,1,0,0,0,0
057457306001,0574573060,NA,NA,NA,NA,0,NA,20,0,30,0,0,1,0,0,0,0
057457307001,0574573070,NA,NA,NA,NA,0,NA,100,0,25,100,0,1,0,0,0,0
057457331001,0574573310,NA,NA,NA,NA,0,NA,250,0,50,2000,0,1,0,0,0,0
057457336001,0574573360,NA,NA,NA,NA,0,NA,325,0,120,1000,0,1,0,0,0,0
057457320001,0574573200,NA,NA,NA,NA,0,NA,150,0,20,600,0,1,0,0,0,0
057457343002,0574573430,NA,NA,NA,NA,1200,NA,140,0,0,5000,0,1,0,0,0,0
057457340001,0574573400,1,NA,8000,NA,0,NA,300,0,40,1000,0,1,0,0,0,0
057457311001,0574573110,NA,NA,NA,NA,0,NA,200,0,60,600,0,1,0,0,0,0
057457322002,0574573220,NA,NA,NA,NA,0,NA,100,0,12.5,900,0,1,0,0,0,0
057457329002,0574573290,NA,NA,NA,NA,0,NA,NA,0,0,2000,0,1,0,0,0,0
057457301002,0574573010,NA,NA,NA,NA,0,NA,163,0,0,1000,0,1,0,0,0,0
057457341001,0574573410,NA,NA,NA,NA,0,NA,150,0,35,1600,0,1,0,0,0,0
057457302001,0574573020,NA,NA,NA,NA,0,NA,200,7,7,5000,0,1,0,0,0,0
057457321001,0574573210,NA,NA,NA,NA,105,NA,100,0,0,6000,0,1,0,0,0,0
057457325001,0574573250,NA,NA,NA,NA,100,NA,60,0,0,300,0,1,0,0,0,0
057457334002,0574573340,NA,NA,NA,NA,0,NA,190,0,12,2300,0,1,0,0,0,0
057457338001,0574573380,NA,NA,NA,NA,0,NA,50,0,0,800,0,1,0,0,0,0
